total_timesteps,approx_kl,capture_accuracy,capture_attempts,captured_targets,clip_fraction,clip_range,discounted_cost,entropy_loss,ep_len_mean,ep_rew_mean,explained_variance,fps,iterations,jc_hat,lambda,learning_rate,loss,mean_power,n_delegate,n_lookahead,n_move_noop,n_payload,n_roll,n_sense_noop,n_updates,normalised_power,policy_gradient_loss,slack,targets_imaged,threshold,time_elapsed,value_loss,violation
15450112.0,0.008735629,0.8831492164339585,29.40625,25.9375,0.109619140625,0.1,95.71944736720263,-0.5293525774031878,300.0,26.29,0.8478297591209412,558.0,15088.0,,0.0,0.0001,0.03864783048629761,141.20770833333333,0.0,62.28125,81.90625,29.40625,218.09375,208.3125,60348.0,0.9413847222222222,-0.014187037944793701,1.0,29.96875,99.99999999999991,27643.0,0.15989377070218325,
15600640.0,0.012021258,0.8836390040842216,28.375,25.0625,0.14208984375,0.1,97.75831703899293,-0.5785545110702515,300.0,25.69,0.9236313104629517,558.0,15235.0,95.15432266342464,0.0,0.0001,0.019603103399276733,140.20083333333332,0.0,67.34375,96.9375,28.375,203.0625,204.28125,60936.0,0.9346722222222222,-0.014596019871532917,1.0,29.4375,99.99999999999991,27925.0,0.1141878985799849,-4.845677336575278
15750144.0,0.009032543,0.8785778691329356,28.25,24.84375,0.128173828125,0.1,90.94703388947042,-0.5571321323513985,300.0,26.13,0.9007938504219055,558.0,15381.0,,0.0,0.0001,0.02907796949148178,131.39291666666668,0.0,60.34375,128.84375,28.25,171.15625,211.40625,61520.0,0.8759527777777778,-0.015013162686955184,1.0,28.78125,99.99999999999991,28209.0,0.14863589266315103,
15900672.0,0.011716492,0.8696214330123535,30.03125,26.125,0.140380859375,0.1,91.08075430032412,-0.5293595790863037,300.0,25.72,0.8975569009780884,558.0,15528.0,93.13411898477086,0.0,0.0001,0.023002710193395615,131.756875,0.0,48.84375,99.03125,30.03125,200.96875,221.125,62108.0,0.8783791666666667,-0.014264651748817414,1.0,29.96875,99.99999999999991,28483.0,0.13560620369389653,-6.86588101522905
16050176.0,0.0027548838,0.7167706761865174,36.6875,26.125,0.063232421875,0.1,107.52427084041322,-0.5910607315599918,300.0,25.93,0.8088298439979553,558.0,15674.0,,0.04479807156478191,0.0001,0.08744566142559052,150.17166666666665,0.0,49.1875,86.15625,36.6875,213.84375,214.125,62692.0,1.0011444444444444,-0.008313095895573497,1.0,30.46875,99.99999999999991,28738.0,0.24379110801964998,
16200704.0,0.008702375,0.8307611337309163,29.9375,24.78125,0.14892578125,0.1,86.04781228822652,-0.5010937973856926,300.0,25.22,0.9066888689994812,558.0,15821.0,81.14207775708277,0.0,0.0001,0.0736120417714119,122.605,0.0,36.75,106.15625,29.9375,193.84375,233.3125,63280.0,0.8173666666666667,-0.004319250961998478,1.0,28.1875,99.99999999999991,29015.0,0.2215211521834135,-18.85792224291714
16350208.0,0.01455621,0.7644001163788338,34.0,25.8125,0.130859375,0.1,97.31796873408261,-0.4606906473636627,300.0,25.55,0.89957594871521,558.0,15967.0,,0.002558144547148828,0.0001,0.02289656549692154,136.415,0.0,40.03125,93.9375,34.0,206.0625,225.96875,63864.0,0.9094333333333333,-0.015352934133261442,1.0,30.28125,99.99999999999991,29279.0,0.15580783039331436,
16500736.0,0.009752595,0.8269927896238123,31.9375,26.3125,0.114013671875,0.1,93.8604816910478,-0.5454529412090778,300.0,26.34,0.9260681867599487,558.0,16114.0,93.93086802752282,0.0,0.0001,0.02570788934826851,133.83416666666665,0.0,43.84375,93.65625,31.9375,206.34375,224.21875,64452.0,0.8922277777777778,-0.012958634411916137,1.0,30.40625,99.99999999999991,29538.0,0.12001313408836722,-6.069131972477095
16650240.0,0.008090784,0.8646430739566082,29.3125,25.28125,0.155517578125,0.1,91.73257080857542,-0.4938530530780554,300.0,25.7,0.8589470982551575,558.0,16260.0,,0.0,0.0001,0.05720621347427368,131.59875,0.0,48.84375,85.375,29.3125,214.625,221.84375,65036.0,0.8773249999999999,-0.010554997716099024,1.0,29.59375,99.99999999999991,29803.0,0.16499595157802105,
16800768.0,0.007503086,0.8123598288131837,32.53125,26.34375,0.0986328125,0.1,103.45766494905507,-0.5462150871753693,300.0,25.93,0.8941062092781067,558.0,16407.0,111.78225316857109,0.016768203026102668,0.0001,0.020137974992394447,147.00145833333335,0.0,58.71875,78.9375,32.53125,221.0625,208.75,65624.0,0.9800097222222222,-0.011962528340518475,1.0,30.34375,99.99999999999991,30063.0,0.11298770178109407,11.782253168571174
