total_timesteps,approx_kl,capture_accuracy,capture_attempts,captured_targets,clip_fraction,clip_range,discounted_cost,entropy_loss,ep_len_mean,ep_rew_mean,explained_variance,fps,iterations,jc_hat,lambda,learning_rate,loss,mean_power,n_delegate,n_lookahead,n_move_noop,n_payload,n_roll,n_sense_noop,n_updates,normalised_power,policy_gradient_loss,slack,targets_imaged,threshold,time_elapsed,value_loss,violation
6450176.0,0.0055882074,0.26863100111758864,91.28125,24.28125,0.159912109375,0.1,213.84130382374192,-0.9882152862846851,300.0,22.75,0.8074336647987366,442.0,6299.0,,0.0,0.0001,0.040384385734796524,335.35354166666673,0.0,118.9375,67.84375,91.28125,232.15625,89.78125,25192.0,2.2356902777777776,-0.014190623827744275,2.8199296,41.9375,281.99295999999975,14568.0,0.18904087133705616,
6600704.0,0.0065849293,0.2733000262112376,85.5625,23.1875,0.096923828125,0.1,211.70408802027265,-0.8739635944366455,300.0,21.88,0.7795780897140503,442.0,6446.0,215.95588590793017,0.0,0.0001,0.08389675617218018,329.4579166666667,0.0,129.53125,56.6875,85.5625,243.3125,84.90625,25780.0,2.196386111111111,-0.014497481926809996,2.7597184,38.875,275.97183999999976,14904.0,0.2512289071455598,-60.01595409206959
6750208.0,0.0053935633,0.2558981797954071,90.03125,22.96875,0.1396484375,0.1,217.79461926323097,-1.0033642426133156,300.0,22.14,0.7074576616287231,442.0,6592.0,,0.0,0.0001,0.06891399621963501,347.145625,0.0,138.28125,51.0,90.03125,249.0,71.6875,26364.0,2.3143041666666666,-0.013375374488532543,2.6999168,40.1875,269.99167999999975,15242.0,0.2764909891411662,
6900736.0,0.004811161,0.23065742020104962,102.46875,23.5,0.134765625,0.1,230.75271653227855,-1.0138430558145046,300.0,22.15,0.742588996887207,443.0,6739.0,233.02212440707413,0.0,0.0001,0.05791722238063812,366.395625,0.0,118.125,37.71875,102.46875,262.28125,79.40625,26952.0,2.4426375,-0.00974909364595078,2.6397056,42.84375,263.9705599999998,15575.0,0.22416236624121666,-30.948435592925676
7050240.0,0.0044563087,0.24587952925204215,93.90625,22.875,0.130126953125,0.1,214.65002089770704,-1.0318996980786324,300.0,22.5,0.7356983423233032,443.0,6885.0,,0.0,0.0001,0.061600618064403534,342.464375,0.0,115.125,42.09375,93.90625,257.90625,90.96875,27536.0,2.2830958333333333,-0.015559714986011386,2.579904,41.5625,257.9903999999998,15906.0,0.2639414416626096,
7200768.0,0.0050046705,0.22174320499631797,104.4375,22.9375,0.085205078125,0.1,228.57246914065107,-0.9204450435936451,300.0,22.96,0.8128427863121033,443.0,7032.0,220.16451163842527,0.0,0.0001,0.06746742129325867,368.59333333333336,0.0,114.78125,41.84375,104.4375,258.15625,80.78125,28124.0,2.457288888888889,-0.013070432643871754,2.5196928,40.84375,251.9692799999998,16245.0,0.23279575537890196,-31.80476836157453
7350272.0,0.005345141,0.27034760859014473,89.09375,24.0,0.114990234375,0.1,217.67525806346634,-1.0586168617010117,300.0,22.97,0.7908142805099487,443.0,7178.0,,0.0,0.0001,0.06214798241853714,336.6014583333333,0.0,125.46875,48.15625,89.09375,251.84375,85.4375,28708.0,2.2440097222222226,-0.015496620268095285,2.4598912,42.0,245.9891199999998,16577.0,0.20950721856206656,
7500800.0,0.005252414,0.2217160940386193,105.9375,23.0625,0.1396484375,0.1,230.34517479835029,-1.0172664150595665,300.0,22.49,0.7338743209838867,443.0,7325.0,223.29736571158585,0.0,0.0001,0.09383293241262436,360.8541666666667,0.0,98.3125,46.09375,105.9375,253.90625,95.75,29296.0,2.4056944444444444,-0.012121036648750305,2.39968,41.46875,239.9679999999998,16913.0,0.27792827039957047,-16.670634288413936
7650304.0,0.005806524,0.331525700525022,73.15625,23.96875,0.131591796875,0.1,186.1309452424768,-0.9505013711750507,300.0,22.31,0.6992894411087036,443.0,7471.0,,0.0,0.0001,0.0644138753414154,294.92812499999997,0.0,120.75,37.1875,73.15625,262.8125,106.09375,29880.0,1.9661875,-0.012926397961564362,2.3398784,38.71875,233.98783999999978,17244.0,0.2041143411770463,
7800832.0,0.005790285,0.23032482168059698,100.0,22.84375,0.1396484375,0.1,223.1224881224725,-1.1075329631567001,300.0,21.6,0.722759485244751,443.0,7618.0,231.8263933750041,0.0038596733750042916,0.0001,0.06376875936985016,344.3020833333333,0.0,100.53125,72.65625,100.0,227.34375,99.46875,30468.0,2.2953472222222224,-0.015778555709403008,2.2796672,39.21875,227.9667199999998,17577.0,0.22377057652920485,3.8596733750042915
7950336.0,0.005368993,0.4077363621688867,58.46875,23.625,0.147216796875,0.1,142.25962171350292,-0.945454828441143,300.0,22.0,0.7995893955230713,443.0,7764.0,,0.0,0.0001,0.05125289410352707,219.47312499999998,0.0,69.75,76.65625,58.46875,223.34375,171.78125,31052.0,1.4631541666666668,-0.015030799026135355,2.2198656,38.40625,221.9865599999998,17908.0,0.22225029859691858,
8100864.0,0.004923679,0.2777759375053557,83.9375,22.9375,0.115234375,0.1,181.44842622915647,-0.9995534121990204,300.0,22.76,0.8148849010467529,444.0,7911.0,174.51232995302524,0.0,0.0001,0.07683990150690079,277.1108333333334,0.0,60.40625,75.03125,83.9375,224.96875,155.65625,31640.0,1.8474055555555555,-0.012927082600072026,2.1596544,40.15625,215.9654399999998,18238.0,0.25077363289892673,-41.45311004697456
8250368.0,0.0038828647,0.31334695053177597,74.96875,23.0,0.105712890625,0.1,164.85578701564998,-0.9511206336319447,300.0,22.32,0.7563754320144653,444.0,8057.0,,0.0,0.0001,0.07201725244522095,245.950625,0.0,50.71875,94.03125,74.96875,205.96875,174.3125,32224.0,1.6396708333333332,-0.012241110613103956,2.0998528,39.71875,209.98527999999982,18570.0,0.24170627165585756,
8400896.0,0.0051173004,0.2653674633853271,88.96875,23.15625,0.14208984375,0.1,178.04117209211296,-0.9438823834061623,300.0,22.69,0.7596505880355835,444.0,8204.0,171.13443046604846,0.0,0.0001,0.051653847098350525,280.1477083333333,0.0,43.90625,62.875,88.96875,237.125,167.125,32812.0,1.867651388888889,-0.010416678851470351,2.0396416,42.375,203.96415999999982,18903.0,0.17354662716388702,-32.829729533951365
8550400.0,0.005871645,0.3165072708581743,74.03125,23.21875,0.16552734375,0.1,161.39748660668317,-0.9321901835501194,300.0,22.98,0.7012169361114502,444.0,8350.0,,0.0,0.0001,0.07718668133020401,253.116875,0.0,60.84375,71.03125,74.03125,228.96875,165.125,33396.0,1.6874458333333335,-0.009224019770044833,1.9798399999999998,42.40625,197.9839999999998,19235.0,0.2508313013240695,
8700928.0,0.008679112,0.29779113592253814,80.21875,23.53125,0.138427734375,0.1,187.88564945062566,-0.9464486762881279,300.0,22.7,0.7764136791229248,444.0,8497.0,174.72056043703168,0.0,0.0001,0.08125663548707962,268.5914583333333,0.0,62.5625,80.53125,80.21875,219.46875,157.21875,33984.0,1.7906097222222221,-0.01665917207719758,1.9196288,41.5625,191.9628799999998,19566.0,0.2506986986845732,-17.242319562968135
8850432.0,0.008300129,0.3724111692876855,65.65625,24.15625,0.134521484375,0.1,179.27132614411073,-0.9347726404666901,300.0,22.69,0.7887763977050781,444.0,8643.0,,0.0,0.0001,0.07587867975234985,273.7452083333333,0.0,119.75,51.90625,65.65625,248.09375,114.59375,34568.0,1.8249680555555556,-0.016911658574827015,1.8598271999999998,40.59375,185.98271999999983,19897.0,0.2710841903463006,
9000960.0,0.005670037,0.36705527589550946,62.15625,22.5625,0.147216796875,0.1,172.75328065992167,-0.9864811636507511,300.0,22.85,0.7763994336128235,444.0,8790.0,176.74570075620113,0.0,0.0001,0.061148446053266525,267.42020833333333,0.0,122.9375,49.40625,62.15625,250.59375,114.90625,35156.0,1.782801388888889,-0.014039848174434155,1.7996159999999999,39.53125,179.96159999999983,20231.0,0.2334577701985836,-3.2158992437987024
9150464.0,0.010155379,0.396758471806225,59.8125,23.46875,0.1484375,0.1,177.4849894609004,-0.908205721527338,300.0,22.73,0.6857513189315796,445.0,8936.0,,0.017222667250328613,0.0001,0.058555565774440765,271.40791666666667,0.0,136.65625,43.5625,59.8125,256.4375,103.53125,35740.0,1.8093861111111111,-0.016032707353588194,1.7398144000000002,40.09375,173.98143999999988,20539.0,0.2085275799036026,
9300992.0,0.0065748915,0.465966297087825,52.28125,24.0625,0.16796875,0.1,160.80827526126626,-0.9138205870985985,300.0,22.75,0.7472735047340393,446.0,9083.0,165.36798040666088,0.0,0.0001,0.04503074288368225,244.52104166666666,0.0,126.25,52.90625,52.28125,247.09375,121.46875,36328.0,1.6301402777777778,-0.014585018972866237,1.6796031999999999,40.21875,167.96031999999985,20820.0,0.2098422311246395,-2.592339593338977
9450496.0,0.005664192,0.45648959186732324,51.96875,23.4375,0.125244140625,0.1,152.40508362222425,-0.9784406833350658,300.0,22.33,0.8014905452728271,447.0,9229.0,,0.0,0.0001,0.044288769364356995,235.54729166666667,0.0,119.6875,84.71875,51.96875,215.28125,128.34375,36912.0,1.570315277777778,-0.016293811495415866,1.6198016000000002,39.40625,161.98015999999987,21105.0,0.2326330440118909,
9601024.0,0.00870662,0.6256755768650588,37.90625,23.6875,0.170166015625,0.1,117.2081273243021,-0.7994210533797741,300.0,22.65,0.8214132189750671,448.0,9376.0,,0.0,0.0001,0.06449966132640839,179.829375,0.0,87.28125,76.03125,37.90625,223.96875,174.8125,37500.0,1.1988625000000002,-0.011464220297057182,1.5595903999999998,36.875,155.95903999999985,21383.0,0.21903084963560104,
9750528.0,0.004615263,0.4318243090569962,55.0,23.71875,0.12451171875,0.1,155.32664732204665,-1.1077414900064468,300.0,22.85,0.4682568311691284,450.0,9522.0,,0.049426355237286515,0.0001,0.10166511684656143,230.75833333333333,0.0,100.34375,80.3125,55.0,219.6875,144.65625,38084.0,1.538388888888889,-0.005693350627552718,1.4997888000000001,39.125,149.9788799999999,21657.0,0.374723419547081,
